DC,TC,MC,PH
0.0000,0.0204,-0.0578,4
0.0000,0.0204,-0.0578,4
0.0000,0.0204,-0.0242,4
0.0000,0.0569,-0.0242,4
0.0000,0.0569,-0.0242,4
0.0000,0.0569,-0.0242,4
0.0000,0.0569,-0.0074,4
0.0000,0.0208,-0.0074,4
0.0000,0.0208,-0.0074,4
0.0000,0.0208,-0.0074,4
0.0000,0.0208,-0.0074,4
0.0000,0.0368,-0.0074,4
0.0000,0.0368,-0.0074,4
0.0000,0.0368,-0.0074,4
0.0000,0.0368,-0.0242,4
0.0000,0.0408,-0.0242,4
0.0000,0.0408,-0.0410,4
0.0000,0.0408,-0.0410,4
0.0000,0.0408,-0.0578,4
0.0000,0.0363,-0.0578,4
0.0000,0.0363,-0.0578,4
0.0000,0.0363,-0.0578,4
0.0000,0.0363,-0.0410,4
0.0000,0.0568,-0.0410,4
0.0000,0.0568,-0.0242,4
0.0000,0.0568,-0.0242,4
0.0000,0.0568,-0.0410,4
0.0000,0.0203,-0.0410,4
0.0000,0.0203,-0.0074,4
0.0000,0.0203,-0.0074,4
0.0000,0.0203,-0.0242,4
0.0000,0.0568,-0.0242,4
0.0000,0.0568,-0.0410,4
0.0000,0.0568,-0.0410,4
0.0000,0.0568,-0.0410,4
0.0000,0.0208,-0.0410,4
0.0000,0.0208,-0.0410,4
0.0000,0.0208,-0.0410,4
0.0000,0.0208,-0.0410,4
0.0000,0.0368,-0.0410,4
0.0000,0.0368,-0.0242,4
0.0000,0.0368,-0.0242,4
0.0000,0.0368,-0.0242,4
0.0000,0.0408,-0.0242,4
0.0000,0.0408,-0.0242,4
0.0000,0.0408,-0.0242,4
0.0000,0.0408,-0.0242,4
0.0000,0.0363,-0.0242,4
0.0000,0.0363,-0.0074,4
0.0000,0.0363,-0.0074,4
0.0000,0.0363,-0.0242,4
0.0000,0.0568,-0.0242,4
0.0000,0.0568,-0.0242,4
0.0000,0.0568,-0.0242,4
0.0000,0.0568,-0.0242,4
0.0000,0.0208,-0.0242,4
0.0000,0.0208,-0.0410,4
0.0000,0.0208,-0.0410,4
0.0000,0.0208,-0.0410,4
0.0000,0.0568,-0.0410,4
0.0000,0.0568,-0.0410,4
0.0000,0.0568,-0.0410,4
0.0000,0.0568,-0.0410,4
0.0000,0.0208,-0.0410,4
0.0000,0.0208,-0.0242,4
0.0000,0.0208,-0.0242,4
0.0000,0.0208,-0.0242,4
0.0000,0.0363,-0.0242,4
0.0000,0.0363,-0.0074,4
0.0000,0.0363,-0.0074,4
0.0000,0.0363,-0.0074,4
0.0000,0.0408,-0.0074,4
0.0000,0.0408,-0.0074,4
0.0000,0.0408,-0.0074,4
0.0000,0.0408,-0.0242,4
0.0000,0.0363,-0.0242,4
0.0000,0.0363,-0.0242,4
0.0000,0.0363,-0.0242,4
0.0000,0.0363,-0.0242,4
0.0000,0.0573,-0.0242,4
0.0000,0.0573,-0.0242,4
0.0000,0.0573,-0.0242,4
0.0000,0.0573,-0.0242,4
0.0000,0.0203,-0.0242,4
0.0000,0.0203,-0.0410,4
0.0000,0.0203,-0.0410,4
0.0000,0.0203,-0.0242,4
